,id_hecho,fecha,rol,vehiculo_victima,sexo_victima,edad_victima,gravedad,Victima_fatal,Victima_no_fatal
21130,LC-2021-0622329,2021-12-14,,MOTO,MASCULINO,42.0,LEVE,0,1
21131,LC-2021-0625241,2021-12-16,,MOTO,MASCULINO,49.0,LEVE,0,1
21132,LC-2021-0625265,2021-12-16,,TRANSPORTE PUBLICO,,,LEVE,0,1
21133,LC-2021-0634438,2021-12-20,,MOTO,FEMENINO,45.0,LEVE,0,1
21134,LC-2021-0634438,2021-12-20,,MOTO,FEMENINO,27.0,LEVE,0,1
21135,LC-2021-0637649,2021-12-22,,PEATON,MASCULINO,68.0,LEVE,0,1
21136,LC-2021-0637843,2021-12-22,,CICLISTA,MASCULINO,50.0,LEVE,0,1
21137,LC-2021-0640520,2021-12-23,,CICLISTA,FEMENINO,21.0,LEVE,0,1
21138,LC-2021-0640825,2021-12-23,,PEATON,MASCULINO,47.0,LEVE,0,1
21139,LC-2021-0146792,2021-03-31,,PEATON,FEMENINO,61.0,LEVE,0,1
21140,LC-2021-0147764,2021-03-29,,CICLISTA,FEMENINO,25.0,LEVE,0,1
21141,LC-2021-0164936,2021-04-09,,,MASCULINO,32.0,LEVE,0,1
21142,LC-2021-0166966,2021-04-09,,CICLISTA,FEMENINO,19.0,LEVE,0,1
21143,LC-2021-0167106,2021-04-11,,PEATON,MASCULINO,42.0,LEVE,0,1
21144,LC-2021-0213456,2021-05-08,,,,,LEVE,0,1
21145,LC-2021-0217242,2021-05-12,,,,,LEVE,0,1
21146,LC-2021-0246319,2021-06-02,,CICLISTA,FEMENINO,50.0,LEVE,0,1
21147,LC-2021-0271855,2021-06-11,,,MASCULINO,39.0,LEVE,0,1
21148,LC-2021-0278703,2021-06-21,,MOTO,FEMENINO,24.0,LEVE,0,1
21149,LC-2021-0308468,2021-06-30,,MOTO,MASCULINO,38.0,LEVE,0,1
21150,LC-2021-0316840,2021-07-05,,,MASCULINO,31.0,LEVE,0,1
21151,LC-2021-0349612,2021-07-25,,,MASCULINO,68.0,LEVE,0,1
21152,LC-2021-0349612,2021-07-25,,,FEMENINO,50.0,LEVE,0,1
21153,LC-2021-0349612,2021-07-25,,,MASCULINO,52.0,LEVE,0,1
21154,LC-2021-0372624,2021-07-26,,MOTO,MASCULINO,23.0,LEVE,0,1
21155,LC-2021-0375096,2021-07-26,,CICLISTA,MASCULINO,32.0,LEVE,0,1
21156,LC-2021-0392411,2021-08-08,,,MASCULINO,23.0,LEVE,0,1
21157,LC-2021-0401995,2021-08-13,,PEATON,FEMENINO,35.0,LEVE,0,1
21158,LC-2021-0407406,2021-08-17,,,MASCULINO,24.0,LEVE,0,1
21159,LC-2021-0423529,2021-08-26,,PEATON,FEMENINO,19.0,LEVE,0,1
21160,LC-2021-0424437,2021-08-26,,,,,LEVE,0,1
21161,LC-2021-0425139,2021-08-27,,PEATON,FEMENINO,19.0,LEVE,0,1
21162,LC-2021-0425139,2021-08-27,,PEATON,FEMENINO,23.0,LEVE,0,1
21163,LC-2021-0433569,2021-09-01,,,FEMENINO,57.0,LEVE,0,1
21164,LC-2021-0442091,2021-09-06,,,MASCULINO,33.0,LEVE,0,1
21165,LC-2021-0445874,2021-09-01,,,FEMENINO,30.0,LEVE,0,1
21166,LC-2021-0454460,2021-09-11,,,MASCULINO,29.0,LEVE,0,1
21167,LC-2021-0460416,2021-09-16,,,MASCULINO,33.0,LEVE,0,1
21168,LC-2021-0472891,2021-09-23,,,,,LEVE,0,1
21169,LC-2021-0493439,2021-10-04,,CICLISTA,MASCULINO,47.0,LEVE,0,1
21170,LC-2021-0497592,2021-09-29,,,MASCULINO,54.0,LEVE,0,1
21171,LC-2021-0501902,2021-10-07,,MOTO,MASCULINO,25.0,LEVE,0,1
21172,LC-2021-0508538,2021-10-13,,,MASCULINO,33.0,LEVE,0,1
21173,LC-2021-0514286,2021-10-17,,,MASCULINO,24.0,LEVE,0,1
21174,LC-2021-0521101,2021-10-17,,,FEMENINO,35.0,LEVE,0,1
21175,LC-2021-0538429,2021-10-28,,,MASCULINO,22.0,LEVE,0,1
21176,LC-2021-0552138,2021-11-05,,PEATON,FEMENINO,67.0,LEVE,0,1
21177,LC-2021-0559308,2021-10-22,,,,,LEVE,0,1
21178,LC-2021-0564877,2021-11-11,,,MASCULINO,27.0,LEVE,0,1
21179,LC-2021-0565981,2021-10-31,,,FEMENINO,48.0,LEVE,0,1
21180,LC-2021-0568302,2021-11-11,,,MASCULINO,30.0,LEVE,0,1
21181,LC-2021-0579174,2021-11-19,,CICLISTA,FEMENINO,35.0,LEVE,0,1
21182,LC-2021-0608265,2021-12-04,,,FEMENINO,37.0,LEVE,0,1
21183,LC-2021-0640617,2021-12-23,,,MASCULINO,20.0,LEVE,0,1
21184,LC-2021-0643354,2021-12-24,,,MASCULINO,45.0,LEVE,0,1
21185,LC-2021-0141066,2021-03-29,,MOTO,MASCULINO,41.0,LEVE,0,1
21186,LC-2021-0222669,2021-05-16,,,,,LEVE,0,1
21187,LC-2021-0259267,2021-06-10,,PEATON,FEMENINO,38.0,LEVE,0,1
21188,LC-2021-0289568,2021-06-23,,MOTO,MASCULINO,60.0,LEVE,0,1
21189,LC-2021-0308574,2021-06-30,,PEATON,FEMENINO,42.0,LEVE,0,1
21190,LC-2021-0310649,2021-06-11,,,MASCULINO,37.0,LEVE,0,1
21191,LC-2021-0314089,2021-07-04,,,MASCULINO,32.0,LEVE,0,1
21192,LC-2021-0314089,2021-07-04,,,MASCULINO,36.0,LEVE,0,1
21193,LC-2021-0314089,2021-07-04,,,FEMENINO,37.0,LEVE,0,1
21194,LC-2021-0314089,2021-07-04,,,MASCULINO,42.0,LEVE,0,1
21195,LC-2021-0315736,2021-07-05,,MOTO,,,LEVE,0,1
21196,LC-2021-0326616,2021-07-12,,MOTO,,,LEVE,0,1
21197,LC-2021-0332146,2021-07-12,,MOTO,MASCULINO,57.0,LEVE,0,1
21198,LC-2021-0338242,2021-07-18,,MOTO,MASCULINO,27.0,LEVE,0,1
21199,LC-2021-0345864,2021-07-22,,MOTO,FEMENINO,28.0,LEVE,0,1
21200,LC-2021-0366682,2021-07-15,,,FEMENINO,42.0,LEVE,0,1
21201,LC-2021-0375899,2021-07-29,,MOTO,MASCULINO,33.0,LEVE,0,1
21202,LC-2021-0379834,2021-07-31,,AUTO,FEMENINO,22.0,LEVE,0,1
21203,LC-2021-0379834,2021-07-31,,AUTO,FEMENINO,5.0,LEVE,0,1
21204,LC-2021-0383318,2021-07-28,,,,,LEVE,0,1
21205,LC-2021-0384226,2021-08-03,,,MASCULINO,27.0,LEVE,0,1
21206,LC-2021-0384379,2021-08-03,,,MASCULINO,14.0,LEVE,0,1
21207,LC-2021-0384841,2021-08-03,,,MASCULINO,26.0,LEVE,0,1
21208,LC-2021-0392374,2021-08-10,,,FEMENINO,67.0,LEVE,0,1
21209,LC-2021-0399748,2021-08-12,,,FEMENINO,27.0,LEVE,0,1
21210,LC-2021-0401465,2021-08-13,,,MASCULINO,29.0,LEVE,0,1
21211,LC-2021-0405020,2021-08-15,,,MASCULINO,40.0,LEVE,0,1
21212,LC-2021-0411044,2021-08-19,,,,,LEVE,0,1
21213,LC-2021-0428547,2021-08-30,,,MASCULINO,62.0,LEVE,0,1
21214,LC-2021-0450077,2021-09-09,,,FEMENINO,54.0,LEVE,0,1
21215,LC-2021-0456342,2021-09-14,,,FEMENINO,74.0,GRAVE,0,1
21216,LC-2021-0457160,2021-09-14,,,MASCULINO,37.0,LEVE,0,1
21217,LC-2021-0464006,2021-09-18,,,FEMENINO,34.0,LEVE,0,1
21218,LC-2021-0467688,2021-09-09,,TRANSPORTE PUBLICO,FEMENINO,68.0,LEVE,0,1
21219,LC-2021-0468371,2021-09-21,,AUTO,MASCULINO,39.0,LEVE,0,1
21220,LC-2021-0468371,2021-09-21,,AUTO,MASCULINO,30.0,LEVE,0,1
21221,LC-2021-0468371,2021-09-21,,AUTO,FEMENINO,26.0,LEVE,0,1
21222,LC-2021-0471176,2021-09-07,,AUTO,MASCULINO,39.0,LEVE,0,1
21223,LC-2021-0475198,2021-09-24,,,MASCULINO,5.0,LEVE,0,1
21224,LC-2021-0490295,2021-10-01,,,,,LEVE,0,1
21225,LC-2021-0493073,2021-10-04,,,MASCULINO,40.0,LEVE,0,1
21226,LC-2021-0494685,2021-10-05,,CICLISTA,FEMENINO,40.0,LEVE,0,1
21227,LC-2021-0495234,2021-09-30,,MOTO,MASCULINO,49.0,LEVE,0,1
21228,LC-2021-0498211,2021-10-07,,MOTO,MASCULINO,37.0,LEVE,0,1
21229,LC-2021-0503398,2021-10-11,,,MASCULINO,43.0,LEVE,0,1
21230,LC-2021-0509460,2021-10-14,,PEATON,MASCULINO,,LEVE,0,1
21231,LC-2021-0509655,2021-10-08,,,MASCULINO,56.0,LEVE,0,1
21232,LC-2021-0509655,2021-10-08,,,FEMENINO,49.0,LEVE,0,1
21233,LC-2021-0512249,2021-10-07,,,,,LEVE,0,1
21234,LC-2021-0517134,2021-10-18,,,MASCULINO,26.0,LEVE,0,1
21235,LC-2021-0532910,2021-10-26,,PEATON,MASCULINO,49.0,LEVE,0,1
21236,LC-2021-0538242,2021-10-28,,,FEMENINO,35.0,LEVE,0,1
21237,LC-2021-0573475,2021-11-16,,MOTO,MASCULINO,35.0,LEVE,0,1
21238,LC-2021-0574695,2021-11-14,,MOTO,,,LEVE,0,1
21239,LC-2021-0574695,2021-11-14,,MOTO,FEMENINO,20.0,LEVE,0,1
21240,LC-2021-0574873,2021-11-17,,CICLISTA,MASCULINO,41.0,LEVE,0,1
21241,LC-2021-0579087,2021-11-19,,CICLISTA,FEMENINO,40.0,LEVE,0,1
21242,LC-2021-0579356,2021-09-30,,,MASCULINO,27.0,LEVE,0,1
21243,LC-2021-0585150,2021-11-23,,PEATON,FEMENINO,26.0,LEVE,0,1
21244,LC-2021-0587240,2021-11-24,,UTILITARIO,MASCULINO,,LEVE,0,1
21245,LC-2021-0591008,2021-11-26,,,MASCULINO,39.0,LEVE,0,1
21246,LC-2021-0596280,2021-08-09,,,,,LEVE,0,1
21247,LC-2021-0599777,2021-11-25,,CICLISTA,MASCULINO,46.0,LEVE,0,1
21248,LC-2021-0603725,2021-12-03,,,FEMENINO,65.0,LEVE,0,1
21249,LC-2021-0616117,2021-12-10,,,,,LEVE,0,1
21250,LC-2021-0617521,2021-12-12,,,MASCULINO,28.0,LEVE,0,1
21251,LC-2021-0624450,2021-12-15,,,,,LEVE,0,1
21252,LC-2021-0626730,2021-12-16,,,MASCULINO,43.0,LEVE,0,1
21253,LC-2021-0626913,2021-12-16,,,MASCULINO,32.0,LEVE,0,1
21254,LC-2021-0628225,2021-12-17,,,FEMENINO,37.0,LEVE,0,1
21255,LC-2021-0637116,2021-12-14,,,FEMENINO,53.0,LEVE,0,1
21256,LC-2021-0638380,2021-12-22,,,FEMENINO,25.0,LEVE,0,1
21257,LC-2021-0641799,2021-12-25,,,MASCULINO,31.0,LEVE,0,1
21258,LC-2021-0652550,2021-12-30,,,MASCULINO,23.0,LEVE,0,1
21259,LC-2021-0008267,2021-01-06,,MOTO,MASCULINO,48.0,LEVE,0,1
21260,LC-2021-0026595,2021-01-19,,MOTO,FEMENINO,5.0,LEVE,0,1
21261,LC-2021-0029588,2021-01-20,,MOTO,MASCULINO,43.0,LEVE,0,1
21262,LC-2021-0041319,2021-01-28,,MOTO,MASCULINO,49.0,LEVE,0,1
21263,LC-2021-0041750,2021-01-28,,,FEMENINO,11.0,LEVE,0,1
21264,LC-2021-0041750,2021-01-28,,,MASCULINO,22.0,LEVE,0,1
21265,LC-2021-0043706,2021-01-29,,MOTO,MASCULINO,35.0,LEVE,0,1
21266,LC-2021-0049672,2021-02-03,,MOTO,MASCULINO,32.0,LEVE,0,1
21267,LC-2021-0054173,2021-02-05,,MOTO,MASCULINO,32.0,LEVE,0,1
21268,LC-2021-0064835,2021-02-12,,PEATON,MASCULINO,25.0,LEVE,0,1
21269,LC-2021-0076975,2021-02-20,,CICLISTA,FEMENINO,38.0,LEVE,0,1
21270,LC-2021-0091677,2021-03-01,,CICLISTA,FEMENINO,46.0,LEVE,0,1
21271,LC-2021-0113715,2021-03-12,,UTILITARIO,,,LEVE,0,1
21272,LC-2021-0119152,2021-03-16,,AUTO,FEMENINO,48.0,LEVE,0,1
21273,LC-2021-0120861,2021-03-16,,MOTO,MASCULINO,58.0,LEVE,0,1
21274,LC-2021-0132212,2021-03-22,,MOTO,MASCULINO,23.0,LEVE,0,1
21275,LC-2021-0181230,2021-04-19,,MOTO,MASCULINO,42.0,LEVE,0,1
21276,LC-2021-0187972,2021-04-23,,,,,LEVE,0,1
21277,LC-2021-0192819,2021-04-26,,TRANSPORTE PUBLICO,FEMENINO,55.0,LEVE,0,1
21278,LC-2021-0195449,2021-04-28,,TRANSPORTE PUBLICO,FEMENINO,59.0,LEVE,0,1
21279,LC-2021-0195449,2021-04-28,,TRANSPORTE PUBLICO,,,LEVE,0,1
21280,LC-2021-0195449,2021-04-28,,TRANSPORTE PUBLICO,FEMENINO,26.0,LEVE,0,1
21281,LC-2021-0195449,2021-04-28,,TRANSPORTE PUBLICO,MASCULINO,39.0,LEVE,0,1
21282,LC-2021-0195449,2021-04-28,,TRANSPORTE PUBLICO,FEMENINO,34.0,LEVE,0,1
21283,LC-2021-0195449,2021-04-28,,TRANSPORTE PUBLICO,FEMENINO,31.0,LEVE,0,1
21284,LC-2021-0195449,2021-04-28,,TRANSPORTE PUBLICO,FEMENINO,35.0,LEVE,0,1
21285,LC-2021-0215683,2021-05-11,,,,,LEVE,0,1
21286,LC-2021-0219060,2021-05-13,,,,,LEVE,0,1
21287,LC-2021-0226909,2021-05-18,,,,,LEVE,0,1
21288,LC-2021-0261249,2021-06-11,,MOTO,MASCULINO,59.0,LEVE,0,1
21289,LC-2021-0261872,2021-06-12,,PEATON,FEMENINO,64.0,LEVE,0,1
21290,LC-2021-0271183,2021-06-18,,MOTO,MASCULINO,19.0,LEVE,0,1
21291,LC-2021-0285569,2021-06-22,,PEATON,FEMENINO,58.0,LEVE,0,1
21292,LC-2021-0312618,2021-07-02,,UTILITARIO,,,LEVE,0,1
21293,LC-2021-0312618,2021-07-02,,UTILITARIO,,,LEVE,0,1
21294,LC-2021-0319544,2021-06-04,,,FEMENINO,73.0,LEVE,0,1
21295,LC-2021-0340852,2021-06-22,,,MASCULINO,52.0,LEVE,0,1
21296,LC-2021-0388849,2021-08-05,,,MASCULINO,40.0,GRAVE,0,1
21297,LC-2021-0389128,2021-08-06,,AUTO,FEMENINO,,LEVE,0,1
21298,LC-2021-0394577,2021-08-07,,,FEMENINO,26.0,LEVE,0,1
21299,LC-2021-0395175,2021-08-10,,MOTO,MASCULINO,48.0,LEVE,0,1
21300,LC-2021-0401005,2021-08-13,,AUTO,MASCULINO,46.0,LEVE,0,1
21301,LC-2021-0401005,2021-08-13,,AUTO,MASCULINO,43.0,LEVE,0,1
21302,LC-2021-0406328,2021-08-17,,,MASCULINO,27.0,LEVE,0,1
21303,LC-2021-0409310,2021-08-18,,,FEMENINO,58.0,LEVE,0,1
21304,LC-2021-0409310,2021-08-18,,,FEMENINO,37.0,LEVE,0,1
21305,LC-2021-0409310,2021-08-18,,,FEMENINO,27.0,LEVE,0,1
21306,LC-2021-0409310,2021-08-18,,,FEMENINO,56.0,LEVE,0,1
21307,LC-2021-0437447,2021-08-22,,,MASCULINO,68.0,LEVE,0,1
21308,LC-2021-0445814,2021-09-07,,AUTO,MASCULINO,22.0,LEVE,0,1
21309,LC-2021-0449888,2021-09-09,,CICLISTA,MASCULINO,47.0,LEVE,0,1
21310,LC-2021-0450317,2021-09-10,,MOTO,MASCULINO,34.0,LEVE,0,1
21311,LC-2021-0459267,2021-09-15,,TRANSPORTE PUBLICO,FEMENINO,44.0,LEVE,0,1
21312,LC-2021-0460306,2021-09-08,,PEATON,FEMENINO,61.0,LEVE,0,1
21313,LC-2021-0462118,2021-09-17,,MOTO,FEMENINO,36.0,LEVE,0,1
21314,LC-2021-0464439,2021-09-18,,TRANSPORTE PUBLICO,FEMENINO,28.0,LEVE,0,1
21315,LC-2021-0469397,2021-09-20,,CICLISTA,FEMENINO,25.0,LEVE,0,1
21316,LC-2021-0471425,2021-09-22,,,MASCULINO,53.0,LEVE,0,1
21317,LC-2021-0477627,2021-09-25,,,MASCULINO,22.0,LEVE,0,1
21318,LC-2021-0487635,2021-09-30,,,MASCULINO,26.0,LEVE,0,1
21319,LC-2021-0498875,2021-10-07,,,MASCULINO,42.0,LEVE,0,1
21320,LC-2021-0504066,2021-10-11,,MOTO,FEMENINO,30.0,LEVE,0,1
21321,LC-2021-0505409,2021-10-09,,,FEMENINO,65.0,LEVE,0,1
21322,LC-2021-0513658,2021-10-16,,,,,LEVE,0,1
21323,LC-2021-0518176,2021-10-18,,,MASCULINO,37.0,LEVE,0,1
21324,LC-2021-0518716,2021-10-17,,,FEMENINO,54.0,LEVE,0,1
21325,LC-2021-0533728,2021-10-26,,,,,LEVE,0,1
21326,LC-2021-0535717,2021-10-27,,,MASCULINO,22.0,LEVE,0,1
21327,LC-2021-0535717,2021-10-27,,,MASCULINO,48.0,LEVE,0,1
21328,LC-2021-0550992,2021-10-08,,,FEMENINO,59.0,LEVE,0,1
21329,LC-2021-0570749,2021-11-14,,CICLISTA,MASCULINO,21.0,LEVE,0,1
21330,LC-2021-0575258,2021-11-09,,MOTO,MASCULINO,54.0,LEVE,0,1
21331,LC-2021-0575998,2021-11-18,,MOTO,MASCULINO,28.0,LEVE,0,1
21332,LC-2021-0593129,2021-11-26,,UTILITARIO,MASCULINO,44.0,LEVE,0,1
21333,LC-2021-0598431,2021-12-01,,,MASCULINO,57.0,LEVE,0,1
21334,LC-2021-0604561,2021-12-04,,PEATON,FEMENINO,76.0,LEVE,0,1
21335,LC-2021-0611390,2021-12-08,,CICLISTA,MASCULINO,22.0,LEVE,0,1
21336,LC-2021-0612990,2021-12-09,,AUTO,FEMENINO,42.0,LEVE,0,1
21337,LC-2021-0612990,2021-12-09,,AUTO,MASCULINO,12.0,LEVE,0,1
21338,LC-2021-0612990,2021-12-09,,AUTO,FEMENINO,45.0,LEVE,0,1
21339,LC-2021-0614448,2021-12-10,,,MASCULINO,21.0,LEVE,0,1
21340,LC-2021-0615107,2021-12-10,,,MASCULINO,24.0,LEVE,0,1
21341,LC-2021-0616395,2021-12-11,,PEATON,FEMENINO,31.0,LEVE,0,1
21342,LC-2021-0628753,2021-12-16,,,MASCULINO,23.0,LEVE,0,1
21343,LC-2021-0629451,2021-12-17,,MOTO,MASCULINO,27.0,LEVE,0,1
21344,LC-2021-0631730,2021-12-19,,CICLISTA,MASCULINO,27.0,LEVE,0,1
21345,LC-2021-0632260,2021-12-20,,,MASCULINO,27.0,LEVE,0,1
21346,LC-2021-0034735,2021-01-24,,MOTO,MASCULINO,27.0,GRAVE,0,1
21347,LC-2021-0034735,2021-01-24,,MOTO,MASCULINO,19.0,LEVE,0,1
21348,LC-2021-0034735,2021-01-24,,MOTO,MASCULINO,55.0,LEVE,0,1
21349,LC-2021-0083779,2021-02-24,,MOTO,MASCULINO,39.0,LEVE,0,1
21350,LC-2021-0106978,2021-03-09,,,,,LEVE,0,1
21351,LC-2021-0107255,2021-03-09,,MOTO,MASCULINO,49.0,GRAVE,0,1
21352,LC-2021-0107706,2021-03-09,,PEATON,MASCULINO,44.0,LEVE,0,1
21353,LC-2021-0114479,2021-03-13,,,,,LEVE,0,1
21354,LC-2021-0116683,2021-03-15,,PEATON,MASCULINO,51.0,GRAVE,0,1
21355,LC-2021-0126406,2021-03-19,,PEATON,FEMENINO,26.0,LEVE,0,1
21356,LC-2021-0233941,2021-05-21,,,,,LEVE,0,1
21357,LC-2021-0261937,2021-06-12,,PEATON,FEMENINO,85.0,LEVE,0,1
21358,LC-2021-0268665,2021-06-16,,TRANSPORTE PUBLICO,FEMENINO,9.0,LEVE,0,1
21359,LC-2021-0277139,2021-06-20,,MOTO,MASCULINO,26.0,LEVE,0,1
21360,LC-2021-0301322,2021-06-25,,CICLISTA,MASCULINO,26.0,LEVE,0,1
21361,LC-2021-0324362,2021-07-10,,MOTO,MASCULINO,22.0,LEVE,0,1
21362,LC-2021-0338272,2021-07-18,,UTILITARIO,,,LEVE,0,1
21363,LC-2021-0376784,2021-07-27,,AUTO,,,LEVE,0,1
21364,LC-2021-0376784,2021-07-27,,AUTO,MASCULINO,28.0,LEVE,0,1
21365,LC-2021-0396260,2021-08-10,,CICLISTA,MASCULINO,33.0,LEVE,0,1
21366,LC-2021-0401330,2021-08-13,,MOTO,MASCULINO,30.0,LEVE,0,1
21367,LC-2021-0403944,2021-08-14,,TRANSPORTE PUBLICO,FEMENINO,43.0,LEVE,0,1
21368,LC-2021-0426332,2021-08-28,,TRANSPORTE PUBLICO,FEMENINO,33.0,LEVE,0,1
21369,LC-2021-0489145,2021-10-01,,MOTO,MASCULINO,30.0,LEVE,0,1
21370,LC-2021-0490679,2021-09-29,,,,,LEVE,0,1
21371,LC-2021-0492756,2021-05-03,,,FEMENINO,33.0,LEVE,0,1
21372,LC-2021-0502617,2021-10-10,,TRANSPORTE PUBLICO,MASCULINO,39.0,LEVE,0,1
21373,LC-2021-0502617,2021-10-10,,TRANSPORTE PUBLICO,FEMENINO,32.0,LEVE,0,1
21374,LC-2021-0504865,2021-09-28,,PEATON,FEMENINO,67.0,LEVE,0,1
21375,LC-2021-0512609,2021-10-15,,CICLISTA,MASCULINO,,LEVE,0,1
21376,LC-2021-0533720,2021-10-26,,,,,LEVE,0,1
21377,LC-2021-0533726,2021-10-26,,MOTO,MASCULINO,42.0,LEVE,0,1
21378,LC-2021-0565637,2021-11-12,,PEATON,FEMENINO,19.0,LEVE,0,1
21379,LC-2021-0567776,2021-11-13,,PEATON,FEMENINO,67.0,LEVE,0,1
21380,LC-2021-0577136,2021-11-17,,CICLISTA,MASCULINO,43.0,LEVE,0,1
21381,LC-2021-0580535,2021-11-04,,MOTO,MASCULINO,32.0,LEVE,0,1
21382,LC-2021-0582920,2021-11-22,,MOTO,MASCULINO,24.0,LEVE,0,1
21383,LC-2021-0590562,2021-11-26,,TRANSPORTE PUBLICO,FEMENINO,40.0,LEVE,0,1
21384,LC-2021-0604789,2021-12-04,,MOTO,MASCULINO,34.0,LEVE,0,1
21385,LC-2021-0604789,2021-12-04,,MOTO,MASCULINO,47.0,LEVE,0,1
21386,LC-2021-0606716,2021-12-04,,TRANSPORTE PUBLICO,FEMENINO,61.0,LEVE,0,1
21387,LC-2021-0607281,2021-12-06,,MOTO,MASCULINO,22.0,LEVE,0,1
21388,LC-2021-0610155,2021-12-07,,AUTO,MASCULINO,29.0,LEVE,0,1
21389,LC-2021-0617104,2021-12-11,,PEATON,MASCULINO,55.0,LEVE,0,1
21390,LC-2021-0617104,2021-12-11,,PEATON,MASCULINO,36.0,LEVE,0,1
21391,LC-2021-0637338,2021-12-22,,,FEMENINO,31.0,LEVE,0,1
21392,LC-2021-0015635,2021-01-11,,CICLISTA,FEMENINO,8.0,LEVE,0,1
21393,LC-2021-0038360,2021-01-25,,TRANSPORTE PUBLICO,FEMENINO,38.0,LEVE,0,1
21394,LC-2021-0390432,2021-08-06,,,MASCULINO,47.0,LEVE,0,1
21395,LC-2021-0390432,2021-08-06,,,MASCULINO,37.0,LEVE,0,1
21396,LC-2021-0417894,2021-08-23,,MOTO,MASCULINO,37.0,LEVE,0,1
21397,LC-2021-0417894,2021-08-23,,MOTO,FEMENINO,25.0,LEVE,0,1
21398,LC-2021-0422161,2021-08-16,,,MASCULINO,31.0,LEVE,0,1
21399,LC-2021-0451332,2021-09-10,,CICLISTA,FEMENINO,23.0,LEVE,0,1
21400,LC-2021-0453082,2021-09-12,,,FEMENINO,39.0,LEVE,0,1
21401,LC-2021-0454998,2021-09-13,,MOTO,MASCULINO,27.0,LEVE,0,1
21402,LC-2021-0520776,2021-09-26,,TAXI,FEMENINO,23.0,LEVE,0,1
21403,LC-2021-0520776,2021-09-26,,TAXI,FEMENINO,20.0,LEVE,0,1
21404,LC-2021-0520776,2021-09-26,,TAXI,FEMENINO,43.0,LEVE,0,1
21405,LC-2021-0530346,2021-10-22,,PEATON,MASCULINO,49.0,LEVE,0,1
21406,LC-2021-0570053,2021-10-01,,,MASCULINO,68.0,LEVE,0,1
21407,LC-2021-0600687,2021-12-02,,CICLISTA,MASCULINO,49.0,LEVE,0,1
21408,LC-2021-0629152,2021-12-17,,,FEMENINO,41.0,LEVE,0,1
21409,LC-2021-0643122,2021-12-23,,MOTO,MASCULINO,22.0,LEVE,0,1
21410,LC-2021-0002758,2021-01-03,,,MASCULINO,38.0,LEVE,0,1
21411,LC-2021-0014643,2021-01-11,,TAXI,MASCULINO,61.0,LEVE,0,1
21412,LC-2021-0014643,2021-01-11,,TAXI,MASCULINO,57.0,LEVE,0,1
21413,LC-2021-0016412,2021-01-03,,,MASCULINO,,LEVE,0,1
21414,LC-2021-0022759,2021-01-16,,MOTO,MASCULINO,40.0,GRAVE,0,1
21415,LC-2021-0036269,2021-01-25,,MOTO,MASCULINO,26.0,LEVE,0,1
21416,LC-2021-0040296,2021-01-27,,MOTO,MASCULINO,29.0,LEVE,0,1
21417,LC-2021-0040296,2021-01-27,,MOTO,MASCULINO,22.0,LEVE,0,1
21418,LC-2021-0040296,2021-01-27,,MOTO,FEMENINO,20.0,LEVE,0,1
21419,LC-2021-0053467,2021-02-03,,PEATON,FEMENINO,38.0,LEVE,0,1
21420,LC-2021-0061753,2021-02-10,,CICLISTA,MASCULINO,35.0,LEVE,0,1
21421,LC-2021-0071942,2021-02-17,,CICLISTA,FEMENINO,19.0,LEVE,0,1
21422,LC-2021-0081374,2021-02-23,,PEATON,MASCULINO,11.0,LEVE,0,1
21423,LC-2021-0098041,2021-03-03,,CICLISTA,FEMENINO,22.0,LEVE,0,1
21424,LC-2021-0099329,2021-03-05,,CICLISTA,FEMENINO,33.0,LEVE,0,1
21425,LC-2021-0100117,2021-03-05,,,FEMENINO,10.0,LEVE,0,1
21426,LC-2021-0100117,2021-03-05,,,FEMENINO,33.0,LEVE,0,1
21427,LC-2021-0105108,2021-03-08,,MOTO,MASCULINO,50.0,LEVE,0,1
21428,LC-2021-0131459,2021-03-16,,TRANSPORTE PUBLICO,FEMENINO,49.0,LEVE,0,1
21429,LC-2021-0133269,2021-03-23,,CICLISTA,FEMENINO,25.0,LEVE,0,1
21430,LC-2021-0146863,2021-03-31,,PEATON,MASCULINO,69.0,LEVE,0,1
21431,LC-2021-0168523,2021-04-11,,TAXI,MASCULINO,53.0,LEVE,0,1
21432,LC-2021-0168834,2021-04-12,,MOTO,MASCULINO,31.0,LEVE,0,1
21433,LC-2021-0170784,2021-04-13,,CICLISTA,MASCULINO,23.0,LEVE,0,1
21434,LC-2021-0171223,2021-04-13,,MOTO,MASCULINO,52.0,LEVE,0,1
21435,LC-2021-0177033,2021-04-08,,MOTO,MASCULINO,26.0,LEVE,0,1
21436,LC-2021-0179646,2021-04-19,,MOVIL,MASCULINO,26.0,LEVE,0,1
21437,LC-2021-0184832,2021-04-21,,TRANSPORTE PUBLICO,FEMENINO,62.0,LEVE,0,1
21438,LC-2021-0196305,2021-04-29,,CICLISTA,MASCULINO,52.0,LEVE,0,1
21439,LC-2021-0197509,2021-04-29,,PEATON,MASCULINO,37.0,LEVE,0,1
21440,LC-2021-0197780,2021-04-29,,,MASCULINO,25.0,LEVE,0,1
21441,LC-2021-0199336,2021-04-30,,,FEMENINO,30.0,LEVE,0,1
21442,LC-2021-0239137,2021-05-28,,PEATON,FEMENINO,61.0,GRAVE,0,1
21443,LC-2021-0245081,2021-06-01,,CICLISTA,FEMENINO,40.0,LEVE,0,1
