,id_hecho,n_victimas,fecha,hh,tipo_calle,comuna,longitud,latitud,victima,acusado,gravedad,Victima_fatal,Victima_no_fatal
19768,LC-2021-0222669,1,2021-05-16,3.0,AVENIDA,3.0,-58.392930116383,-34.622821800135,,,LEVE,0,1
19769,LC-2021-0222923,1,2021-05-16,11.0,AVENIDA,9.0,-58.484193581218,-34.6467373731,,,LEVE,0,1
19770,LC-2021-0223032,1,2021-05-16,14.0,AVENIDA,4.0,-58.361578141236,-34.625220749397,,,LEVE,0,1
19771,LC-2021-0223058,1,2021-05-16,14.0,AVENIDA,9.0,-58.512322377073,-34.659035307435,,,LEVE,0,1
19772,LC-2021-0223124,1,2021-05-16,16.0,CALLE,7.0,-58.432254155372,-34.642984687729,,,LEVE,0,1
19773,LC-2021-0223303,1,2021-05-16,19.0,,,,,,,LEVE,0,1
19774,LC-2021-0223335,1,2021-05-16,10.0,AVENIDA,1.0,-58.382209281858,-34.60373898087,,,LEVE,0,1
19775,LC-2021-0223741,1,2021-05-17,0.0,,,,,MOTO,AUTO,LEVE,0,1
19776,LC-2021-0224173,1,2021-05-17,12.0,CALLE,15.0,-58.450000065512,-34.580879747213,,,LEVE,0,1
19777,LC-2021-0224497,1,2021-05-17,0.0,,,,,BICICLETA,AUTO,GRAVE,0,1
19778,LC-2021-0224992,1,2021-05-17,0.0,,,,,MOTO,AUTO,LEVE,0,1
19779,LC-2021-0225166,1,2021-05-17,14.0,CALLE,5.0,-58.423510897755,-34.600247962207,,,LEVE,0,1
19780,LC-2021-0225539,1,2021-05-18,7.0,AVENIDA,7.0,-58.431030216372,-34.649865049591,,,LEVE,0,1
19781,LC-2021-0225703,1,2021-05-18,10.0,,,,,,,LEVE,0,1
19782,LC-2021-0225946,1,2021-05-18,9.0,AVENIDA,5.0,-58.412818737735,-34.615442476976,,,LEVE,0,1
19783,LC-2021-0226011,1,2021-05-18,0.0,,,,,MONOPATIN,OBJETO FIJO,LEVE,0,1
19784,LC-2021-0226031,1,2021-05-18,11.0,,,-58.3676697666765,-34.6001700960728,,,LEVE,0,1
19785,LC-2021-0226377,1,2021-05-18,14.0,AVENIDA,1.0,-58.390329218823,-34.618079511421,,,LEVE,0,1
19786,LC-2021-0226419,1,2021-05-18,14.0,AVENIDA,3.0,-58.39500914382,-34.61424194256,,,LEVE,0,1
19787,LC-2021-0226496,1,2021-05-18,9.0,AVENIDA,3.0,-58.405158718202,-34.603342279942,,,LEVE,0,1
19788,LC-2021-0226620,1,2021-05-18,16.0,AVENIDA,13.0,-58.465955522801,-34.559001706968,,,LEVE,0,1
19789,LC-2021-0226625,1,2021-05-18,16.0,AVENIDA,9.0,-58.477004495886,-34.656262685399,,,LEVE,0,1
19790,LC-2021-0226909,1,2021-05-18,18.0,CALLE,4.0,-58.423069729468,-34.651723338279,,,LEVE,0,1
19791,LC-2021-0228214,1,2021-05-18,16.0,CALLE,2.0,-58.396219524645,-34.586966443317,,,LEVE,0,1
19792,LC-2021-0233457,1,2021-05-18,14.0,CALLE,1.0,-58.385356038083,-34.600509434264,,,LEVE,0,1
19793,LC-2021-0235938,1,2021-05-18,11.0,CALLE,10.0,-58.499752157373,-34.620777894189,,,LEVE,0,1
19794,LC-2021-0250279,1,2021-05-18,13.0,,8.0,-58.48314,-34.68631,MOTO,OBJETO FIJO,LEVE,0,1
19795,LC-2021-0227471,1,2021-05-19,0.0,,,,,BICICLETA,AUTO,GRAVE,0,1
19796,LC-2021-0227756,1,2021-05-19,11.0,AVENIDA,1.0,-58.383017688006,-34.617733294945,,,LEVE,0,1
19797,LC-2021-0227765,1,2021-05-19,0.0,,,,,PEATON,AUTO,GRAVE,0,1
19798,LC-2021-0227790,1,2021-05-19,13.0,AVENIDA,3.0,-58.391491709047,-34.622732580572,,,LEVE,0,1
19799,LC-2021-0227955,1,2021-05-19,13.0,CALLE,4.0,-58.372642857243,-34.642321980148,,,LEVE,0,1
19800,LC-2021-0227978,1,2021-05-19,12.0,CALLE,12.0,-58.469585959929,-34.571131669132,,,LEVE,0,1
19801,LC-2021-0228173,1,2021-05-19,15.0,CALLE,10.0,-58.505064636416,-34.637444518383,,,LEVE,0,1
19802,LC-2021-0228271,1,2021-05-19,15.0,CALLE,5.0,-58.428209355069,-34.599954062905,,,LEVE,0,1
19803,LC-2021-0228386,1,2021-05-19,15.0,CALLE,11.0,-58.469733587359,-34.610939874488,,,LEVE,0,1
19804,LC-2021-0228414,1,2021-05-19,16.0,AVENIDA,9.0,-58.515621354431,-34.660936552519,,,LEVE,0,1
19805,LC-2021-0228475,1,2021-05-19,17.0,AVENIDA,10.0,-58.515587848919,-34.621007429491,,,LEVE,0,1
19806,LC-2021-0228477,1,2021-05-19,18.0,AVENIDA,3.0,-58.402173162117,-34.623779257788,,,LEVE,0,1
19807,LC-2021-0229350,1,2021-05-19,0.0,,,,,MOTO,AUTO,LEVE,0,1
19808,LC-2021-0228941,1,2021-05-20,2.0,CALLE,1.0,-58.382980551383,-34.619763928892,,,LEVE,0,1
19809,LC-2021-0228975,1,2021-05-20,5.0,AVENIDA,1.0,-58.382092717442,-34.59906946729,,,LEVE,0,1
19810,LC-2021-0229365,1,2021-05-20,10.0,AVENIDA,1.0,-58.385863662331,-34.613237790691,,,LEVE,0,1
19811,LC-2021-0229532,1,2021-05-20,11.0,AVENIDA,13.0,-58.476178020985,-34.538256524689,,,LEVE,0,1
19812,LC-2021-0229780,1,2021-05-20,16.0,CALLE,7.0,-58.457838484317,-34.627129981971,,,LEVE,0,1
19813,LC-2021-0230186,1,2021-05-20,18.0,CALLE,11.0,-58.491159544046,-34.608551618823,,,LEVE,0,1
19814,LC-2021-0230395,1,2021-05-20,20.0,CALLE,13.0,-58.461169264877,-34.563243970994,,,LEVE,0,1
19815,LC-2021-0230459,1,2021-05-20,21.0,AVENIDA,1.0,-58.380008382205,-34.622136118522,,,LEVE,0,1
19816,LC-2021-0230529,1,2021-05-20,21.0,CALLE,3.0,-58.400319767219,-34.612082325097,,,LEVE,0,1
19817,LC-2021-0239334,1,2021-05-20,12.0,AVENIDA,9.0,-58.484568743237,-34.64529131085,,,LEVE,0,1
19818,LC-2021-0260008,1,2021-05-20,8.0,CALLE,6.0,-58.440723939382,-34.614853145782,PEATON,AUTO,LEVE,0,1
19819,LC-2021-0230889,1,2021-05-21,8.0,CALLE,11.0,-58.484375414081,-34.622104704787,,,LEVE,0,1
19820,LC-2021-0231004,1,2021-05-21,10.0,AVENIDA,8.0,-58.464152954621,-34.669644648483,,,LEVE,0,1
19821,LC-2021-0231014,1,2021-05-21,10.0,AVENIDA,15.0,-58.43006129739,-34.594301955974,,,LEVE,0,1
19822,LC-2021-0231090,1,2021-05-21,10.0,AVENIDA,9.0,-58.526420822573,-34.639148398243,,,LEVE,0,1
19823,LC-2021-0231405,1,2021-05-21,15.0,CALLE,1.0,-58.379559947986,-34.594286910469,,,LEVE,0,1
19824,LC-2021-0231446,1,2021-05-21,15.0,CALLE,10.0,-58.492753725627,-34.633602038682,,,LEVE,0,1
19825,LC-2021-0231461,1,2021-05-21,15.0,CALLE,10.0,-58.511498405597,-34.62233630201,,,LEVE,0,1
19826,LC-2021-0231669,1,2021-05-21,16.0,AVENIDA,6.0,-58.43816680942,-34.626325874918,,,LEVE,0,1
19827,LC-2021-0231726,1,2021-05-21,17.0,CALLE,9.0,-58.472437206686,-34.654930146954,,,LEVE,0,1
19828,LC-2021-0231727,1,2021-05-21,18.0,CALLE,3.0,-58.405840228063,-34.611262926264,,,LEVE,0,1
19829,LC-2021-0231805,1,2021-05-21,15.0,CALLE,11.0,-58.485251488495,-34.613401201199,,,LEVE,0,1
19830,LC-2021-0231830,1,2021-05-21,17.0,CALLE,8.0,-58.47949884186,-34.674101760679,,,LEVE,0,1
19831,LC-2021-0232321,1,2021-05-21,16.0,AVENIDA,8.0,-58.444513161835,-34.684758668861,,,LEVE,0,1
19832,LC-2021-0233941,1,2021-05-21,18.0,AVENIDA,4.0,-58.36339606093,-34.630434093023,,,LEVE,0,1
19833,LC-2021-0237497,1,2021-05-21,20.0,AVENIDA,10.0,-58.503411388543,-34.633228944487,,,LEVE,0,1
19834,LC-2021-0232539,1,2021-05-22,5.0,CALLE,6.0,-58.437332325473,-34.619767958624,,,LEVE,0,1
19835,LC-2021-0232800,1,2021-05-22,0.0,,,,,MOTO,TRANSPORTE PUBLICO,GRAVE,0,1
19836,LC-2021-0232863,1,2021-05-22,18.0,,,-58.4396002347162,-34.6481984609142,,,GRAVE,0,1
19837,LC-2021-0232864,1,2021-05-22,10.0,AVENIDA,13.0,-58.459915456714,-34.558287706781,,,LEVE,0,1
19838,LC-2021-0232929,1,2021-05-22,23.0,CALLE,11.0,-58.461640971678,-34.609522337125,,,GRAVE,0,1
19839,LC-2021-0232998,1,2021-05-23,0.0,,,,,AUTO,AUTO,LEVE,0,1
19840,LC-2021-0233253,1,2021-05-23,13.0,CALLE,2.0,-58.405896956526,-34.585512409437,,,LEVE,0,1
19841,LC-2021-0233282,1,2021-05-23,14.0,AVENIDA,1.0,-58.381932343475,-34.601384141356,,,LEVE,0,1
19842,LC-2021-0233331,1,2021-05-23,15.0,AVENIDA,13.0,-58.456694222976,-34.562036108595,,,GRAVE,0,1
19843,LC-2021-0233690,1,2021-05-24,0.0,,,,,MOTO,OBJETO FIJO,GRAVE,0,1
19844,LC-2021-0233848,1,2021-05-24,9.0,AVENIDA,10.0,-58.503116296307,-34.617590713409,,,LEVE,0,1
19845,LC-2021-0234082,1,2021-05-24,14.0,CALLE,10.0,-58.503690731549,-34.618740092214,,,LEVE,0,1
19846,LC-2021-0234214,1,2021-05-24,17.0,AVENIDA,7.0,-58.433264231168,-34.630421934645,,,LEVE,0,1
19847,LC-2021-0621344,1,2021-05-24,17.0,,,,,,,LEVE,0,1
19848,LC-2021-0234815,1,2021-05-25,0.0,,,,,MOTO,CAMION,LEVE,0,1
19849,LC-2021-0234816,1,2021-05-25,12.0,CALLE,9.0,-58.467645944873,-34.645594358156,,,LEVE,0,1
19850,LC-2021-0235170,1,2021-05-25,16.0,CALLE,13.0,-58.458803701575,-34.556233610401,,,LEVE,0,1
19851,LC-2021-0235196,1,2021-05-25,19.0,AVENIDA,9.0,-58.510495185609,-34.657891092188,,,LEVE,0,1
19852,LC-2021-0230174,1,2021-05-26,11.0,CALLE,14.0,-58.431960469427,-34.580349396187,,,LEVE,0,1
19853,LC-2021-0235635,1,2021-05-26,7.0,AVENIDA,7.0,-58.437423427976,-34.647350788495,,,LEVE,0,1
19854,LC-2021-0235738,1,2021-05-26,10.0,AVENIDA,7.0,-58.469639522886,-34.63070603439,,,LEVE,0,1
19855,LC-2021-0235765,1,2021-05-26,10.0,AVENIDA,2.0,-58.393080021974,-34.593815497084,,,LEVE,0,1
19856,LC-2021-0236123,1,2021-05-26,13.0,CALLE,6.0,-58.437332325473,-34.619767958624,,,LEVE,0,1
19857,LC-2021-0236489,1,2021-05-26,16.0,AVENIDA,7.0,-58.454443885937,-34.6259898126,,,GRAVE,0,1
19858,LC-2021-0236593,1,2021-05-26,7.0,CALLE,6.0,-58.456162871316,-34.615759265885,,,LEVE,0,1
19859,LC-2021-0236716,1,2021-05-26,16.0,AVENIDA,7.0,-58.470437657073,-34.628920900893,,,LEVE,0,1
19860,LC-2021-0236718,1,2021-05-26,0.0,,,,,MOTO,AUTO,LEVE,0,1
19861,LC-2021-0236825,1,2021-05-26,19.0,CALLE,1.0,-58.381235128014,-34.627980495892,,,LEVE,0,1
19862,LC-2021-0237000,1,2021-05-26,19.0,AVENIDA,8.0,-58.495978058126,-34.6780271286,,,LEVE,0,1
19863,LC-2021-0241150,1,2021-05-26,7.0,AVENIDA,13.0,-58.450586299945,-34.558441531801,,,LEVE,0,1
19864,LC-2021-0268626,1,2021-05-26,6.0,CALLE,5.0,-58.424341526399,-34.604495211421,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
19865,LC-2021-0237213,1,2021-05-27,0.0,,,,,PEATON,CAMION,GRAVE,0,1
19866,LC-2021-0238308,1,2021-05-27,16.0,,8.0,-58.4355669955062,-34.6730524392349,,,LEVE,0,1
19867,LC-2021-0238659,1,2021-05-27,22.0,CALLE,13.0,-58.45052215241,-34.562667956305,,,GRAVE,0,1
19868,LC-2021-0238695,1,2021-05-27,23.0,AVENIDA,3.0,-58.391491709047,-34.622732580572,,,LEVE,0,1
19869,LC-2021-0239637,1,2021-05-27,7.0,CALLE,13.0,-58.468123209811,-34.552717883069,,,LEVE,0,1
19870,LC-2021-0238964,1,2021-05-28,8.0,CALLE,15.0,-58.443794073824,-34.600618545632,,,LEVE,0,1
19871,LC-2021-0239024,1,2021-05-28,9.0,CALLE,1.0,-58.381183670904,-34.616468396611,,,LEVE,0,1
19872,LC-2021-0239025,1,2021-05-28,8.0,CALLE,5.0,-58.425788210719,-34.602166210514,,,LEVE,0,1
19873,LC-2021-0239137,1,2021-05-28,0.0,,,,,PEATON,MOTO,GRAVE,0,1
19874,LC-2021-0239359,1,2021-05-28,10.0,AVENIDA,10.0,-58.531070946567,-34.614655568553,,,LEVE,0,1
19875,LC-2021-0239635,1,2021-05-28,13.0,AVENIDA,10.0,-58.481623565619,-34.628797350289,,,LEVE,0,1
19876,LC-2021-0239645,1,2021-05-28,13.0,AVENIDA,1.0,-58.372592481666,-34.617356114114,,,LEVE,0,1
19877,LC-2021-0239706,1,2021-05-28,13.0,CALLE,3.0,-58.391760087818,-34.612662120884,,,LEVE,0,1
19878,LC-2021-0239752,1,2021-05-28,0.0,,,,,MOTO,AUTO,LEVE,0,1
19879,LC-2021-0239990,1,2021-05-28,0.0,,,,,MOTO,AUTO,GRAVE,0,1
19880,LC-2021-0240021,1,2021-05-28,18.0,,8.0,-58.490711,-34.671152,,,LEVE,0,1
19881,LC-2021-0240084,1,2021-05-28,17.0,AVENIDA,7.0,-58.472567196751,-34.631324172925,,,LEVE,0,1
19882,LC-2021-0240139,1,2021-05-28,18.0,AVENIDA,3.0,-58.391680044314,-34.614915976458,,,LEVE,0,1
19883,LC-2021-0240185,1,2021-05-28,18.0,CALLE,1.0,-58.376704145068,-34.606800148503,,,LEVE,0,1
19884,LC-2021-0240228,1,2021-05-28,19.0,CALLE,7.0,-58.470266547546,-34.622332315055,,,LEVE,0,1
19885,LC-2021-0248232,1,2021-05-28,19.0,CALLE,7.0,-58.472377976878,-34.631461291725,,,LEVE,0,1
19886,LC-2021-0266512,1,2021-05-28,16.0,CALLE,10.0,-58.477638029049,-34.627993918944,MOTO,UTILITARIO,LEVE,0,1
19887,LC-2021-0522799,1,2021-05-28,11.0,,,,,,,LEVE,0,1
19888,LC-2021-0240418,1,2021-05-29,0.0,AVENIDA,7.0,-58.455462178609,-34.629303397233,,,LEVE,0,1
19889,LC-2021-0240959,1,2021-05-29,14.0,CALLE,8.0,-58.479324001453,-34.661200530117,,,LEVE,0,1
19890,LC-2021-0241015,1,2021-05-29,16.0,CALLE,14.0,-58.412393410248,-34.591750470308,,,LEVE,0,1
19891,LC-2021-0241038,1,2021-05-29,15.0,AVENIDA,3.0,-58.395367731992,-34.622973465403,,,LEVE,0,1
19892,LC-2021-0241403,1,2021-05-29,22.0,AVENIDA,7.0,-58.462346635352,-34.615174280127,,,LEVE,0,1
19893,LC-2021-0241542,1,2021-05-30,0.0,,,,,MOTO,AUTO,GRAVE,0,1
19894,LC-2021-0242052,1,2021-05-30,20.0,CALLE,1.0,-58.381568502623,-34.616486965127,,,LEVE,0,1
19895,LC-2021-0242063,1,2021-05-30,20.0,CALLE,7.0,-58.431785155042,-34.630176699727,,,LEVE,0,1
19896,LC-2021-0242114,1,2021-05-30,19.0,AVENIDA,10.0,-58.499975923871,-34.631775625749,,,LEVE,0,1
19897,LC-2021-0242208,1,2021-05-31,0.0,,,,,AUTO,OBJETO FIJO,GRAVE,0,1
19898,LC-2021-0242355,1,2021-05-31,7.0,CALLE,8.0,-58.477641545117,-34.672788761716,,,LEVE,0,1
19899,LC-2021-0242426,1,2021-05-31,8.0,AVENIDA,2.0,-58.393320123809,-34.585540353597,,,LEVE,0,1
19900,LC-2021-0242646,1,2021-05-31,11.0,AVENIDA,8.0,-58.480456540406,-34.673381134268,,,LEVE,0,1
19901,LC-2021-0243221,1,2021-05-31,14.0,CALLE,13.0,-58.450450040556,-34.562403504721,,,LEVE,0,1
19902,LC-2021-0243805,1,2021-05-31,19.0,AVENIDA,10.0,-58.521081012205,-34.633823090642,,,LEVE,0,1
19903,LC-2021-0255523,1,2021-05-31,15.0,AVENIDA,7.0,-58.468991194585,-34.632154320814,MOTO,AUTO,LEVE,0,1
19904,LC-2021-0607306,1,2021-05-31,14.0,,,,,,,LEVE,0,1
19905,LC-2021-0244155,1,2021-06-01,7.0,CALLE,4.0,-58.371036366196,-34.645228474278,,,LEVE,0,1
19906,LC-2021-0244159,1,2021-06-01,8.0,AVENIDA,8.0,-58.492271874312,-34.673624392596,MOTO,AUTO,LEVE,0,1
19907,LC-2021-0244238,1,2021-06-01,9.0,CALLE,11.0,-58.517571722379,-34.605914029631,,CAMIONETA,LEVE,0,1
19908,LC-2021-0244561,1,2021-06-01,10.0,CALLE,5.0,-58.415896278613,-34.630174728579,MOTO,CAMIONETA,LEVE,0,1
19909,LC-2021-0244584,1,2021-06-01,12.0,AVENIDA,6.0,-58.444492470369,-34.609011103634,PEATON,CAMION,LEVE,0,1
19910,LC-2021-0244661,1,2021-06-01,12.0,AVENIDA,14.0,-58.427268861564,-34.592677226866,MOTO,AUTO,LEVE,0,1
19911,LC-2021-0244728,1,2021-06-01,0.0,,,,,BICICLETA,OBJETO FIJO,GRAVE,0,1
19912,LC-2021-0244885,1,2021-06-01,13.0,AVENIDA,7.0,-58.443648815784,-34.629641663591,MOTO,CAMIONETA,LEVE,0,1
19913,LC-2021-0244984,1,2021-06-01,15.0,AVENIDA,14.0,-58.43475490225,-34.585372004779,MOTO,CAMIONETA,LEVE,0,1
19914,LC-2021-0245452,1,2021-06-01,16.0,CALLE,8.0,-58.484326911335,-34.67665828493,MOTO,CAMIONETA,LEVE,0,1
19915,LC-2021-0251334,1,2021-06-01,17.0,CALLE,4.0,-58.40563862855,-34.644371075498,CAMIONETA,TRANSPORTE PUBLICO,LEVE,0,1
19916,LC-2021-0246019,1,2021-06-02,9.0,AVENIDA,8.0,-58.498965591662,-34.677321187893,MOTO,,LEVE,0,1
19917,LC-2021-0246040,1,2021-06-02,11.0,CALLE,4.0,-58.384468613798,-34.647896579063,MOTO,CAMIONETA,LEVE,0,1
19918,LC-2021-0246201,1,2021-06-02,10.0,AVENIDA,12.0,-58.498492601179,-34.574139564614,,,LEVE,0,1
19919,LC-2021-0246271,1,2021-06-02,10.0,AVENIDA,14.0,-58.412438107234,-34.587710937284,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
19920,LC-2021-0246297,1,2021-06-02,12.0,CALLE,7.0,-58.448502789743,-34.635599364945,MOTO,,LEVE,0,1
19921,LC-2021-0246322,1,2021-06-02,12.0,AVENIDA,12.0,-58.472699553041,-34.560777517608,PEATON,AUTO,GRAVE,0,1
19922,LC-2021-0246362,1,2021-06-02,11.0,CALLE,1.0,-58.384772063085,-34.596748967596,MOTO,AUTO,LEVE,0,1
19923,LC-2021-0246422,1,2021-06-02,13.0,CALLE,15.0,-58.47826045976,-34.583400869182,MOTO,CAMIONETA,LEVE,0,1
19924,LC-2021-0246524,1,2021-06-02,13.0,CALLE,15.0,-58.481128950862,-34.580367892478,MOTO,MOTO,LEVE,0,1
19925,LC-2021-0246685,1,2021-06-02,14.0,AVENIDA,5.0,-58.415663086984,-34.603804023063,MOTO,TAXI,LEVE,0,1
19926,LC-2021-0246753,1,2021-06-02,15.0,AVENIDA,9.0,-58.479231598718,-34.641098768635,MOTO,TRANSPORTE PUBLICO,LEVE,0,1
19927,LC-2021-0246772,1,2021-06-02,15.0,AVENIDA,6.0,-58.449408565007,-34.623826529293,PEATON,MOTO,LEVE,0,1
19928,LC-2021-0246932,1,2021-06-02,17.0,CALLE,10.0,-58.479112627898,-34.624788559996,MOTO,,LEVE,0,1
19929,LC-2021-0246972,1,2021-06-02,16.0,CALLE,12.0,-58.490764998748,-34.571219235983,MOTO,CAMIONETA,LEVE,0,1
19930,LC-2021-0247070,1,2021-06-02,0.0,,,,,MOTO,OBJETO FIJO,LEVE,0,1
19931,LC-2021-0247122,1,2021-06-02,17.0,AVENIDA,3.0,-58.411735719103,-34.610538789968,PEATON,AUTO,LEVE,0,1
19932,LC-2021-0247137,1,2021-06-02,19.0,AVENIDA,13.0,-58.457675090649,-34.562615113989,MOTO,AUTO,LEVE,0,1
19933,LC-2021-0247163,1,2021-06-02,16.0,AVENIDA,3.0,-58.39262256365,-34.613709560508,MOTO,AUTO,LEVE,0,1
19934,LC-2021-0247180,1,2021-06-02,20.0,AVENIDA,10.0,-58.513911108203,-34.633456923972,AUTO,OBJETO FIJO,LEVE,0,1
19935,LC-2021-0247218,1,2021-06-02,19.0,CALLE,7.0,-58.464418579731,-34.640161990032,MOTO,AUTO,LEVE,0,1
19936,LC-2021-0247236,1,2021-06-02,21.0,CALLE,1.0,-58.378497168021,-34.627487601341,MOTO,AUTO,LEVE,0,1
19937,LC-2021-0248351,1,2021-06-02,11.0,AVENIDA,15.0,-58.452937353978,-34.600955777696,MOTO,AUTO,LEVE,0,1
19938,LC-2021-0248525,1,2021-06-02,16.0,AVENIDA,12.0,-58.505763862207,-34.563332130144,MOTO,AUTO,LEVE,0,1
19939,LC-2021-0248577,1,2021-06-02,14.0,AVENIDA,10.0,-58.513911108203,-34.633456923972,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
19940,LC-2021-0297852,1,2021-06-02,12.0,CALLE,6.0,-58.442403510867,-34.618231167173,PEATON,AUTO,LEVE,0,1
19941,LC-2021-0313057,1,2021-06-02,7.0,,,,,,,LEVE,0,1
19942,LC-2021-0247762,1,2021-06-03,7.0,AVENIDA,15.0,-58.460021423167,-34.604094690829,MOTO,CAMION,GRAVE,0,1
19943,LC-2021-0248037,1,2021-06-03,10.0,CALLE,4.0,-58.371605133285,-34.647951599503,MOTO,AUTO,LEVE,0,1
19944,LC-2021-0248184,1,2021-06-03,12.0,CALLE,11.0,-58.506813586625,-34.605472809816,CAMIONETA,AUTO,LEVE,0,1
19945,LC-2021-0248301,1,2021-06-03,15.0,CALLE,1.0,-58.383367333337,-34.610921958201,MOTO,AUTO,LEVE,0,1
19946,LC-2021-0248324,1,2021-06-03,14.0,AVENIDA,13.0,-58.47357312342,-34.551944359041,MOTO,AUTO,LEVE,0,1
19947,LC-2021-0248439,1,2021-06-03,14.0,AVENIDA,4.0,-58.38976022302,-34.641799977926,MOTO,,LEVE,0,1
19948,LC-2021-0248633,1,2021-06-03,17.0,CALLE,13.0,-58.465275821465,-34.556889889294,MOTO,PEATON,LEVE,0,1
19949,LC-2021-0248645,1,2021-06-03,16.0,CALLE,7.0,-58.475252248358,-34.625682295658,PEATON,AUTO,LEVE,0,1
19950,LC-2021-0248655,1,2021-06-03,17.0,AVENIDA,8.0,-58.467790104846,-34.695819900256,MOTO,AUTO,LEVE,0,1
19951,LC-2021-0248705,1,2021-06-03,17.0,CALLE,13.0,-58.463118380879,-34.543266200887,MOTO,,LEVE,0,1
19952,LC-2021-0248728,1,2021-06-03,17.0,CALLE,13.0,-58.446319012262,-34.564408326601,MOTO,AUTO,LEVE,0,1
19953,LC-2021-0248761,1,2021-06-03,16.0,AVENIDA,6.0,-58.441760444137,-34.629180548726,MOTO,,LEVE,0,1
19954,LC-2021-0248774,1,2021-06-03,19.0,AVENIDA,10.0,-58.485451659607,-34.634645820604,PEATON,AUTO,LEVE,0,1
19955,LC-2021-0248781,1,2021-06-03,18.0,CALLE,15.0,-58.449618983072,-34.604608905088,AUTO,AUTO,LEVE,0,1
19956,LC-2021-0254862,1,2021-06-03,11.0,AVENIDA,14.0,-58.409458451651,-34.569008891598,AUTO,CAMION,LEVE,0,1
19957,LC-2021-33610374,1,2021-06-03,0.0,,,,,PEATON,AUTO,GRAVE,0,1
19958,LC-2021-0249272,1,2021-06-04,8.0,AVENIDA,7.0,-58.459622108526,-34.622451403611,PEATON,AUTO,LEVE,0,1
19959,LC-2021-0249758,1,2021-06-04,13.0,AVENIDA,11.0,-58.476096045567,-34.618101861621,MOTO,AUTO,LEVE,0,1
19960,LC-2021-0249765,1,2021-06-04,13.0,AVENIDA,13.0,-58.46434263674,-34.556401720735,MOTO,AUTO,LEVE,0,1
19961,LC-2021-0249979,1,2021-06-04,14.0,AVENIDA,13.0,-58.467434718017,-34.534768743446,MOTO,CAMIONETA,LEVE,0,1
19962,LC-2021-0249997,1,2021-06-04,14.0,AVENIDA,1.0,-58.370560092739,-34.60444933535,MOTO,OBJETO FIJO,LEVE,0,1
19963,LC-2021-0250016,1,2021-06-04,15.0,AVENIDA,4.0,-58.358435480292,-34.629378079845,AUTO,TAXI,LEVE,0,1
19964,LC-2021-0250022,1,2021-06-04,15.0,AVENIDA,6.0,-58.44896303822,-34.61830880553,MOTO,AUTO,LEVE,0,1
19965,LC-2021-0250039,1,2021-06-04,14.0,CALLE,1.0,-58.390381126156,-34.614829853791,AUTO,AUTO,LEVE,0,1
19966,LC-2021-0250065,1,2021-06-04,14.0,AVENIDA,13.0,-58.460623110759,-34.54395182252,MOTO,AUTO,LEVE,0,1
19967,LC-2021-0250210,1,2021-06-04,15.0,AVENIDA,4.0,-58.411259344828,-34.65417740734,MOTO,,GRAVE,0,1
19968,LC-2021-0250218,1,2021-06-04,14.0,AVENIDA,15.0,-58.449883203143,-34.585917009598,MOTO,AUTO,LEVE,0,1
19969,LC-2021-0250228,1,2021-06-04,16.0,CALLE,5.0,-58.412965122537,-34.632016319623,MOTO,AUTO,LEVE,0,1
19970,LC-2021-0250245,1,2021-06-04,17.0,CALLE,15.0,-58.483650094318,-34.589491042795,MOTO,,LEVE,0,1
19971,LC-2021-0250335,1,2021-06-04,17.0,CALLE,4.0,-58.374609129393,-34.655591336414,MOTO,,LEVE,0,1
19972,LC-2021-0250445,1,2021-06-04,19.0,CALLE,4.0,-58.377848689331,-34.638296204781,MOTO,CAMIONETA,LEVE,0,1
19973,LC-2021-0250500,1,2021-06-04,19.0,,3.0,,,AUTO,AUTO,LEVE,0,1
19974,LC-2021-0250531,1,2021-06-04,21.0,AVENIDA,6.0,-58.436458204996,-34.618299793509,MOTO,AUTO,LEVE,0,1
19975,LC-2021-0250542,1,2021-06-04,18.0,AVENIDA,13.0,-58.449030739654,-34.542002766703,MOTO,,LEVE,0,1
19976,LC-2021-0250685,1,2021-06-04,19.0,AVENIDA,1.0,-58.376371687634,-34.608701933097,MOTO,AUTO,LEVE,0,1
19977,LC-2021-0251182,1,2021-06-04,14.0,AVENIDA,3.0,-58.393376446176,-34.609275829244,MOTO,AUTO,LEVE,0,1
19978,LC-2021-0251533,1,2021-06-04,15.0,CALLE,13.0,-58.441800774167,-34.557282735333,PEATON,AUTO,LEVE,0,1
19979,LC-2021-0252130,1,2021-06-04,13.0,AVENIDA,6.0,-58.449910650332,-34.626607086134,AUTO,AUTO,LEVE,0,1
19980,LC-2021-0253962,1,2021-06-04,20.0,AVENIDA,12.0,-58.474356325978,-34.540760919304,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
19981,LC-2021-0255398,1,2021-06-04,16.0,AVENIDA,13.0,-58.455133061619,-34.548304630274,,,LEVE,0,1
19982,LC-2021-0319544,1,2021-06-04,16.0,AVENIDA,4.0,-58.416446667651,-34.649702127573,,,LEVE,0,1
19983,LC-2021-0250905,1,2021-06-05,6.0,,,,,MOTO,AUTO,LEVE,0,1
